time,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2)
2020-12-16 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.68,0.0
2020-12-16 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.89,0.0
2020-12-17 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.8,0.0
2020-12-17 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.67,0.0
2020-12-17 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.74,0.0
2020-12-17 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.72,0.0
2020-12-17 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.9,0.0
2020-12-17 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.14,0.0
2020-12-17 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.91,0.0
2020-12-17 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.15,0.26
2020-12-17 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.2,6.96
2020-12-17 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.44,16.16
2020-12-17 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.31,26.66
2020-12-17 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.26,22.46
2020-12-17 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.39,43.46
2020-12-17 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.45,23.96
2020-12-17 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.41,11.66
2020-12-17 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.24,0.96
2020-12-17 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.99,0.0
2020-12-17 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.83,0.0
2020-12-17 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.74,0.0
2020-12-17 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.69,0.0
2020-12-17 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.59,0.0
2020-12-17 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.41,0.0
2020-12-17 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.5,0.0
2020-12-17 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.32,0.0
2020-12-18 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.55,0.0
2020-12-18 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.36,0.0
2020-12-18 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.08,0.0
2020-12-18 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.93,0.0
2020-12-18 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.87,0.0
2020-12-18 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.07,0.0
2020-12-18 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.67,0.0
2020-12-18 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.26,0.26
2020-12-18 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.78,12.26
2020-12-18 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.38,43.66
2020-12-18 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.26,75.06
2020-12-18 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.64,83.86
2020-12-18 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.05,86.76
2020-12-18 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.34,68.46
2020-12-18 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.16,27.96
2020-12-18 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.5,1.36
2020-12-18 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.01,0.0
2020-12-18 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.68,0.0
2020-12-18 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.24,0.0
2020-12-18 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.98,0.0
2020-12-18 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.86,0.0
2020-12-18 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.38,0.0
2020-12-18 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.75,0.0
2020-12-18 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.61,0.0
2020-12-19 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.33,0.0
2020-12-19 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.55,0.0
2020-12-19 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.22,0.0
2020-12-19 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.85,0.0
2020-12-19 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.43,0.0
2020-12-19 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.02,0.0
2020-12-19 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.14,0.0
2020-12-19 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.05,0.86
2020-12-19 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.32,37.26
2020-12-19 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.37,96.26
2020-12-19 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.9,139.86
2020-12-19 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.61,129.46
2020-12-19 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.83,106.96
2020-12-19 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.69,62.56
2020-12-19 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.66,25.66
2020-12-19 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.9,1.26
2020-12-19 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.76,0.0
2020-12-19 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.59,0.0
2020-12-19 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.6,0.0
2020-12-19 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.68,0.0
2020-12-19 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.6,0.0
2020-12-19 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.41,0.0
2020-12-19 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.43,0.0
2020-12-19 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.44,0.0
2020-12-20 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.14,0.0
2020-12-20 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.03,0.0
2020-12-20 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.71,0.0
2020-12-20 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.82,0.0
2020-12-20 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.93,0.0
2020-12-20 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.19,0.0
2020-12-20 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.38,0.0
2020-12-20 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.26,0.56
2020-12-20 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.09,21.66
2020-12-20 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.09,60.06
2020-12-20 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.1,105.86
2020-12-20 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.48,130.46
2020-12-20 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.58,117.66
2020-12-20 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.19,100.86
2020-12-20 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.16,46.86
2020-12-20 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.41,1.56
2020-12-20 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.05,0.0
2020-12-20 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.06,0.0
2020-12-20 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.07,0.0
2020-12-20 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.08,0.0
2020-12-20 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.23,0.0
2020-12-20 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.27,0.0
2020-12-20 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.14,0.0
2020-12-20 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.25,0.0
2020-12-21 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.51,0.0
2020-12-21 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.66,0.0
2020-12-21 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.74,0.0
2020-12-21 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.87,0.0
2020-12-21 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.93,0.0
2020-12-21 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.86,0.0
2020-12-21 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.66,0.0
2020-12-21 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.58,0.46
2020-12-21 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.68,26.86
2020-12-21 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.91,61.56
2020-12-21 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.31,78.46
2020-12-21 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.2,121.16
2020-12-21 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.72,127.36
2020-12-21 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.8,72.66
2020-12-21 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.65,23.06
2020-12-21 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.5,0.96
2020-12-21 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.3,0.0
2020-12-21 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.32,0.0
2020-12-21 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.32,0.0
2020-12-21 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.28,0.0
2020-12-21 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.19,0.0
2020-12-21 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.21,0.0
2020-12-21 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.14,0.0
2020-12-21 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.13,0.0
2020-12-22 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.01,0.0
2020-12-22 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.98,0.0
2020-12-22 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.96,0.0
2020-12-22 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.83,0.0
2020-12-22 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.57,0.0
2020-12-22 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.16,0.0
2020-12-22 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.63,0.0
2020-12-22 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.58,0.46
2020-12-22 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.44,21.46
2020-12-22 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.73,44.66
2020-12-22 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.2,47.56
2020-12-22 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.45,36.26
2020-12-22 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.58,14.76
2020-12-22 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.99,14.46
2020-12-22 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.33,3.66
2020-12-22 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.89,0.36
2020-12-22 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.46,0.0
2020-12-22 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.33,0.0
2020-12-22 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.05,0.0
2020-12-22 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.44,0.0
2020-12-22 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.21,0.0
2020-12-22 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.62,0.0
2020-12-22 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.62,0.0
2020-12-22 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.99,0.0
2020-12-23 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.07,0.0
2020-12-23 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.75,0.0
2020-12-23 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.07,0.0
2020-12-23 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.44,0.0
2020-12-23 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.83,0.0
2020-12-23 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.15,0.0
2020-12-23 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.38,0.0
2020-12-23 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.65,0.26
2020-12-23 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.43,14.86
2020-12-23 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.74,55.76
2020-12-23 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.1,78.36
2020-12-23 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.24,116.36
2020-12-23 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.35,101.76
2020-12-23 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.3,79.86
2020-12-23 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.46,30.06
2020-12-23 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.74,1.66
2020-12-23 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.79,0.0
2020-12-23 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.93,0.0
2020-12-23 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.25,0.0
2020-12-23 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.26,0.0
2020-12-23 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.47,0.0
2020-12-23 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.14,0.0
2020-12-23 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.7,0.0
2020-12-23 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.05,0.0
2020-12-24 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.54,0.0
2020-12-24 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.99,0.0
2020-12-24 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.49,0.0
2020-12-24 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.46,0.0
2020-12-24 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.32,0.0
2020-12-24 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.54,0.0
2020-12-24 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.83,0.0
2020-12-24 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.87,0.16
2020-12-24 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.8,13.86
2020-12-24 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.94,35.36
2020-12-24 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.89,56.26
2020-12-24 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.89,71.86
2020-12-24 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.81,48.56
2020-12-24 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,9.43,30.56
2020-12-24 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.61,17.46
2020-12-24 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,8.09,1.16
2020-12-24 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.53,0.0
2020-12-24 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.02,0.0
2020-12-24 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.42,0.0
2020-12-24 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.66,0.0
2020-12-24 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.17,0.0
2020-12-24 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.16,0.0
2020-12-24 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.78,0.0
2020-12-24 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.14,0.0
2020-12-25 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.1,0.0
2020-12-25 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.49,0.0
2020-12-25 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.24,0.0
2020-12-25 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.39,0.0
2020-12-25 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.37,0.0
2020-12-25 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.41,0.0
2020-12-25 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.56,0.0
2020-12-25 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.46,0.16
2020-12-25 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.39,12.06
2020-12-25 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.62,63.46
2020-12-25 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.36,120.26
2020-12-25 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.4,158.86
2020-12-25 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.17,157.56
2020-12-25 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.88,98.36
2020-12-25 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.67,48.26
2020-12-25 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.58,2.86
2020-12-25 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.09,0.0
2020-12-25 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.1,0.0
2020-12-25 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.01,0.0
2020-12-25 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.22,0.0
2020-12-25 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.11,0.0
2020-12-25 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.72,0.0
2020-12-25 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.37,0.0
2020-12-25 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.96,0.0
2020-12-26 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.66,0.0
2020-12-26 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.73,0.0
2020-12-26 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.45,0.0
2020-12-26 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.39,0.0
2020-12-26 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.5,0.0
2020-12-26 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.42,0.0
2020-12-26 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.54,0.0
2020-12-26 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.54,0.36
2020-12-26 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.62,20.16
2020-12-26 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.7,74.06
2020-12-26 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.27,113.66
2020-12-26 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.65,107.96
2020-12-26 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.66,94.56
2020-12-26 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.63,78.96
2020-12-26 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.4,42.46
2020-12-26 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.89,2.96
2020-12-26 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.91,0.0
2020-12-26 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.06,0.0
2020-12-26 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.24,0.0
2020-12-26 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.06,0.0
2020-12-26 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.76,0.0
2020-12-26 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,-1.13,0.0
2020-12-26 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.03,0.0
2020-12-26 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.47,0.0
2020-12-27 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.82,0.0
2020-12-27 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.9,0.0
2020-12-27 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.19,0.0
2020-12-27 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.28,0.0
2020-12-27 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.27,0.0
2020-12-27 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.29,0.0
2020-12-27 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.35,0.0
2020-12-27 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,-3.24,0.56
2020-12-27 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,-2.16,44.46
2020-12-27 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,-1.07,124.86
2020-12-27 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.06,184.26
2020-12-27 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.63,212.06
2020-12-27 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.03,196.26
2020-12-27 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.02,144.86
2020-12-27 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.52,64.86
2020-12-27 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.07,4.36
2020-12-27 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.26,0.0
2020-12-27 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.33,0.0
2020-12-27 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.52,0.0
2020-12-27 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.42,0.0
2020-12-27 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.32,0.0
2020-12-27 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,-0.3,0.0
2020-12-27 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.28,0.0
2020-12-27 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.28,0.0
2020-12-28 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.4,0.0
2020-12-28 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.37,0.0
2020-12-28 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,0.77,0.0
2020-12-28 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.03,0.0
2020-12-28 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.4,0.0
2020-12-28 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,1.9,0.0
2020-12-28 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.37,0.0
2020-12-28 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.46,0.46
2020-12-28 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.66,31.96
2020-12-28 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.15,109.36
2020-12-28 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.93,146.56
2020-12-28 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.8,184.16
2020-12-28 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.26,171.16
2020-12-28 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.32,121.56
2020-12-28 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.15,52.26
2020-12-28 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.99,2.46
2020-12-28 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.02,0.0
2020-12-28 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.82,0.0
2020-12-28 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.53,0.0
2020-12-28 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.86,0.0
2020-12-28 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.71,0.0
2020-12-28 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.58,0.0
2020-12-28 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.89,0.0
2020-12-28 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.28,0.0
2020-12-29 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.64,0.0
2020-12-29 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.54,0.0
2020-12-29 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.65,0.0
2020-12-29 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.95,0.0
2020-12-29 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.01,0.0
2020-12-29 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.19,0.0
2020-12-29 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,7.14,0.0
2020-12-29 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.7,0.16
2020-12-29 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.53,7.26
2020-12-29 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.42,9.36
2020-12-29 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,6.27,40.66
2020-12-29 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.8,36.66
2020-12-29 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.9,22.16
2020-12-29 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.93,41.16
2020-12-29 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.87,41.56
2020-12-29 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,5.29,4.26
2020-12-29 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.77,0.0
2020-12-29 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.28,0.0
2020-12-29 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.35,0.0
2020-12-29 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.64,0.0
2020-12-29 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.43,0.0
2020-12-29 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,4.09,0.0
2020-12-29 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.78,0.0
2020-12-29 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.57,0.0
2020-12-30 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,3.24,0.0
2020-12-30 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,2.95,0.0
